symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2018-07-22 18:30:00,345.5,360.0,345.0,358.95,358.95,3735930
BHARTIARTL,2018-07-19 18:30:00,343.0,347.7,340.35,345.4,345.4,3796397
BHARTIARTL,2018-07-18 18:30:00,339.0,347.5,337.6,345.0,345.0,4531466
BHARTIARTL,2018-07-17 18:30:00,344.1,345.1,331.0,336.8,336.8,4796681
BHARTIARTL,2018-07-16 18:30:00,347.0,350.7,340.0,342.55,342.55,4884957
SBIN,2018-07-22 18:30:00,10650.0,10650.0,10650.0,10650.0,10650.0,10
SBIN,2018-07-22 18:30:00,10600.0,10600.0,10600.0,10600.0,10600.0,10
SBIN,2018-07-22 18:30:00,10880.95,10900.0,10872.0,10886.05,10886.05,270
SBIN,2018-07-22 18:30:00,262.0,267.5,260.6,266.35,266.35,17013119
SBIN,2018-07-19 18:30:00,259.9,263.0,258.55,261.5,261.5,6120163
SBIN,2018-07-19 18:30:00,10630.0,10641.1,10630.0,10640.27,10640.27,14
SBIN,2018-07-19 18:30:00,10879.95,10885.0,10872.0,10883.66,10883.66,267
SBIN,2018-07-19 18:30:00,10600.1,10600.1,10580.0,10580.0,10580.0,45
SBIN,2018-07-18 18:30:00,10648.0,10650.0,10640.0,10643.07,10643.07,112
SBIN,2018-07-18 18:30:00,10600.0,10600.0,10591.2,10592.97,10592.97,7
SBIN,2018-07-18 18:30:00,10866.0,10879.5,10866.0,10876.33,10876.33,267
SBIN,2018-07-18 18:30:00,259.4,263.5,256.2,260.2,260.2,9958284
SBIN,2018-07-17 18:30:00,10876.0,10876.0,10862.0,10868.93,10868.93,467
SBIN,2018-07-17 18:30:00,10600.0,10600.0,10592.0,10594.66,10594.66,3
SBIN,2018-07-17 18:30:00,10650.0,10650.0,10632.0,10636.05,10636.05,77
SBIN,2018-07-17 18:30:00,260.1,262.5,256.15,259.55,259.55,17641125
SBIN,2018-07-16 18:30:00,10650.0,10650.0,10650.0,10650.0,10650.0,1
SBIN,2018-07-16 18:30:00,10853.03,10874.0,10853.0,10869.67,10869.67,118
SBIN,2018-07-16 18:30:00,10645.0,10645.0,10643.0,10645.0,10645.0,72
SBIN,2018-07-16 18:30:00,250.7,259.85,250.45,259.05,259.05,16067598
ADANIENT,2018-07-22 18:30:00,161.35,172.4,159.0,171.2,171.2,23373737
ADANIENT,2018-07-19 18:30:00,152.1,164.7,149.7,162.95,162.95,27020824
ADANIENT,2018-07-18 18:30:00,143.4,154.2,141.05,151.05,151.05,14414031
ADANIENT,2018-07-17 18:30:00,138.25,144.0,135.95,142.2,142.2,15509835
ADANIENT,2018-07-16 18:30:00,135.05,141.6,134.2,138.3,138.3,19643642
TMPV,2018-07-22 18:30:00,254.95,259.5,251.1,258.75,258.75,8891743
TMPV,2018-07-19 18:30:00,252.7,254.0,251.0,253.4,253.4,6422014
TMPV,2018-07-18 18:30:00,254.0,257.85,251.2,252.5,252.5,9556686
TMPV,2018-07-17 18:30:00,259.45,259.45,247.3,251.85,251.85,9348644
TMPV,2018-07-16 18:30:00,253.0,259.0,252.3,257.95,257.95,6350966
RELIANCE,2018-07-22 18:30:00,1129.8,1129.8,1113.1,1120.3,1120.3,5842496
RELIANCE,2018-07-19 18:30:00,1113.4,1138.5,1111.9,1128.65,1128.65,8018150
RELIANCE,2018-07-18 18:30:00,1093.3,1115.0,1086.35,1104.85,1104.85,5433617
RELIANCE,2018-07-17 18:30:00,1098.4,1104.6,1077.3,1092.55,1092.55,4682099
RELIANCE,2018-07-16 18:30:00,1078.3,1095.95,1069.6,1092.35,1092.35,6469256
MUTHOOTFIN,2018-07-22 18:30:00,392.7,398.0,387.55,395.25,395.25,909896
MUTHOOTFIN,2018-07-19 18:30:00,388.7,393.9,377.05,389.85,389.85,867368
MUTHOOTFIN,2018-07-18 18:30:00,404.0,404.0,386.1,389.25,389.25,235039
MUTHOOTFIN,2018-07-18 18:30:00,1000.0,1000.0,1000.0,1000.0,1000.0,150
MUTHOOTFIN,2018-07-18 18:30:00,1000.0,1000.0,997.1,997.1,997.1,105
MUTHOOTFIN,2018-07-17 18:30:00,408.0,409.0,392.25,400.5,400.5,367340
MUTHOOTFIN,2018-07-17 18:30:00,1000.0,1000.0,1000.0,1000.0,1000.0,20
MUTHOOTFIN,2018-07-17 18:30:00,997.1,997.1,997.1,997.1,997.1,50
MUTHOOTFIN,2018-07-16 18:30:00,388.8,405.2,385.45,403.8,403.8,299703
BSE,2018-07-22 18:30:00,829.8,835.0,822.2,831.55,831.55,38407
BSE,2018-07-19 18:30:00,823.0,831.2,820.0,828.5,828.5,47691
BSE,2018-07-18 18:30:00,833.35,834.35,820.05,823.45,823.45,95233
BSE,2018-07-17 18:30:00,834.75,840.0,827.0,833.35,833.35,67891
BSE,2018-07-16 18:30:00,821.8,838.95,820.1,833.35,833.35,59371
ADANIGREEN,2018-07-22 18:30:00,37.9,42.45,37.1,42.45,42.45,2766587
ADANIGREEN,2018-07-19 18:30:00,29.95,35.6,29.5,35.4,35.4,5891772
ADANIGREEN,2018-07-18 18:30:00,29.8,30.4,28.1,29.7,29.7,469529
ADANIGREEN,2018-07-17 18:30:00,31.5,31.75,29.55,29.75,29.75,497514
ADANIGREEN,2018-07-16 18:30:00,31.65,31.85,30.95,31.45,31.45,557931
HDFCBANK,2018-07-22 18:30:00,2150.0,2178.0,2138.05,2156.45,2156.45,4220033
HDFCBANK,2018-07-19 18:30:00,2186.1,2202.85,2171.1,2189.05,2189.05,2501741
HDFCBANK,2018-07-18 18:30:00,2183.0,2193.5,2171.0,2186.1,2186.1,1326194
HDFCBANK,2018-07-17 18:30:00,2187.0,2220.0,2173.65,2176.2,2176.2,4365068
HDFCBANK,2018-07-16 18:30:00,2163.25,2181.0,2163.25,2176.75,2176.75,1590481
MCX,2018-07-22 18:30:00,775.5,789.95,745.6,768.6,768.6,1072466
MCX,2018-07-19 18:30:00,809.7,810.95,787.25,798.45,798.45,358583
MCX,2018-07-18 18:30:00,814.95,819.35,800.5,807.55,807.55,348328
MCX,2018-07-17 18:30:00,823.0,829.45,802.55,812.95,812.95,760104
MCX,2018-07-16 18:30:00,775.0,836.0,775.0,829.55,829.55,825420
INFY,2018-07-22 18:30:00,1352.15,1368.0,1336.25,1355.95,1355.95,3837851
INFY,2018-07-19 18:30:00,1326.0,1367.15,1321.3,1348.1,1348.1,5852869
INFY,2018-07-18 18:30:00,1323.0,1331.9,1309.1,1316.7,1316.7,2559432
INFY,2018-07-17 18:30:00,1339.8,1343.4,1314.0,1322.55,1322.55,3459508
INFY,2018-07-16 18:30:00,1329.7,1349.5,1312.7,1327.9,1327.9,5580845
ICICIBANK,2018-07-22 18:30:00,265.35,276.3,265.35,275.55,275.55,16917863
ICICIBANK,2018-07-19 18:30:00,261.8,267.7,261.8,265.8,265.8,13794388
ICICIBANK,2018-07-18 18:30:00,263.95,264.35,259.4,261.2,261.2,15145144
ICICIBANK,2018-07-17 18:30:00,266.0,267.35,261.0,262.7,262.7,22908592
ICICIBANK,2018-07-16 18:30:00,260.25,267.5,260.0,266.45,266.45,15128995
HAL,2018-07-22 18:30:00,780.05,784.85,770.05,773.2,773.2,14579
HAL,2018-07-19 18:30:00,793.95,793.95,780.0,785.05,785.05,18485
HAL,2018-07-18 18:30:00,804.0,809.0,791.55,793.45,793.45,12861
HAL,2018-07-17 18:30:00,812.9,814.9,801.55,804.15,804.15,9934
