symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2026-04-12 18:30:00,1838.0,1893.7,1838.0,1870.9,1870.9,10371983
BHARTIARTL,2026-04-09 18:30:00,1868.0,1874.6,1859.9,1870.0,1870.0,5857988
BHARTIARTL,2026-04-08 18:30:00,1869.9,1869.9,1846.1,1859.4,1859.4,10113053
BHARTIARTL,2026-04-07 18:30:00,1864.0,1871.5,1840.2,1861.6,1861.6,11587604
BHARTIARTL,2026-04-06 18:30:00,1788.1,1840.0,1772.0,1830.3,1830.3,10057628
SBIN,2026-04-12 18:30:00,1042.0,1067.25,1030.0,1063.55,1063.55,17763348
SBIN,2026-04-09 18:30:00,1049.0,1069.45,1046.15,1066.7,1066.7,17861336
SBIN,2026-04-08 18:30:00,1060.1,1064.35,1038.3,1040.95,1040.95,24772948
SBIN,2026-04-07 18:30:00,1074.0,1077.8,1059.45,1061.45,1061.45,28533742
SBIN,2026-04-06 18:30:00,1025.0,1033.7,1012.0,1030.4,1030.4,15021291
ADANIENT,2026-04-12 18:30:00,2010.2,2159.0,2000.2,2129.0,2129.0,3729773
ADANIENT,2026-04-09 18:30:00,2043.1,2094.6,2041.7,2086.8,2086.8,1700162
ADANIENT,2026-04-08 18:30:00,2039.8,2065.0,2010.3,2040.5,2040.5,2481188
ADANIENT,2026-04-07 18:30:00,2000.0,2099.0,1975.1,2043.8,2043.8,4197831
ADANIENT,2026-04-06 18:30:00,1890.0,1904.6,1865.0,1882.1,1882.1,1566909
TMPV,2026-04-12 18:30:00,332.0,346.8,332.0,345.5,345.5,13113105
TMPV,2026-04-09 18:30:00,336.6,343.8,335.0,342.6,342.6,10666149
TMPV,2026-04-08 18:30:00,334.5,339.2,330.45,333.25,333.25,11110200
TMPV,2026-04-07 18:30:00,321.0,337.0,318.95,334.75,334.75,20930060
TMPV,2026-04-06 18:30:00,306.5,309.35,301.85,308.7,308.7,8543428
RELIANCE,2026-04-12 18:30:00,1321.2,1327.6,1310.0,1315.1,1315.1,28753269
RELIANCE,2026-04-09 18:30:00,1337.0,1352.3,1331.5,1350.2,1350.2,19364461
RELIANCE,2026-04-08 18:30:00,1346.0,1350.0,1326.3,1330.0,1330.0,20725390
RELIANCE,2026-04-07 18:30:00,1349.0,1350.6,1326.2,1347.8,1347.8,21817543
RELIANCE,2026-04-06 18:30:00,1295.0,1308.3,1291.0,1304.6,1304.6,28388922
MUTHOOTFIN,2026-04-12 18:30:00,3499.0,3575.5,3437.0,3562.3,3562.3,524232
MUTHOOTFIN,2026-04-09 18:30:00,3496.0,3579.9,3496.0,3573.9,3573.9,850055
MUTHOOTFIN,2026-04-08 18:30:00,3461.0,3515.0,3445.0,3475.2,3475.2,800263
MUTHOOTFIN,2026-04-07 18:30:00,3360.0,3514.6,3360.0,3503.3,3503.3,1290282
MUTHOOTFIN,2026-04-06 18:30:00,3270.0,3291.7,3225.5,3241.4,3241.4,612643
BSE,2026-04-12 18:30:00,3201.0,3341.3,3200.6,3303.6,3303.6,5886170
BSE,2026-04-09 18:30:00,3310.0,3330.0,3234.0,3281.2,3281.2,6867670
BSE,2026-04-08 18:30:00,3150.0,3285.7,3137.6,3257.4,3257.4,7362810
BSE,2026-04-07 18:30:00,3075.0,3208.6,3031.8,3163.6,3163.6,10418736
BSE,2026-04-06 18:30:00,2959.0,2977.5,2917.9,2950.8,2950.8,3628119
ADANIGREEN,2026-04-12 18:30:00,1051.0,1096.85,1043.0,1085.45,1085.45,5816187
