symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2022-08-07 18:30:00,707.95,709.85,699.0,704.35,704.35,5918607
BHARTIARTL,2022-08-07 18:30:00,703.65,703.65,703.65,703.65,703.65,2968473
BHARTIARTL,2022-08-04 18:30:00,698.0,710.0,696.35,703.65,703.65,5811092
BHARTIARTL,2022-08-03 18:30:00,698.2,698.5,680.7,694.3,694.3,6352142
BHARTIARTL,2022-08-02 18:30:00,688.0,696.85,687.0,693.15,693.15,5237250
BHARTIARTL,2022-08-01 18:30:00,700.0,700.3,681.15,686.8,686.8,6236599
SBIN,2022-08-07 18:30:00,524.0,524.0,513.85,520.4,520.4,32566317
SBIN,2022-08-07 18:30:00,531.05,531.05,531.05,531.05,531.05,2703279
SBIN,2022-08-04 18:30:00,535.55,542.9,529.0,531.05,531.05,21110734
SBIN,2022-08-03 18:30:00,543.65,544.0,524.2,533.25,533.25,18072293
SBIN,2022-08-02 18:30:00,541.9,546.4,534.65,540.85,540.85,24262125
SBIN,2022-08-01 18:30:00,531.9,544.9,531.1,542.1,542.1,16845027
ADANIENT,2022-08-07 18:30:00,2700.0,2807.65,2695.65,2791.9,2791.9,1581696
ADANIENT,2022-08-07 18:30:00,2698.4,2698.4,2698.4,2698.4,2698.4,324759
ADANIENT,2022-08-04 18:30:00,2760.0,2767.65,2685.0,2698.4,2698.4,1639981
ADANIENT,2022-08-03 18:30:00,2725.0,2743.9,2684.25,2723.6,2723.6,1223799
ADANIENT,2022-08-02 18:30:00,2685.0,2717.0,2671.2,2711.4,2711.4,815831
ADANIENT,2022-08-01 18:30:00,2660.0,2697.0,2640.0,2683.65,2683.65,1096480
TMPV,2022-08-07 18:30:00,466.0,471.9,464.45,468.25,468.25,10561754
TMPV,2022-08-07 18:30:00,465.25,465.25,465.25,465.25,465.25,2236860
TMPV,2022-08-04 18:30:00,468.9,472.9,464.0,465.25,465.25,11917799
TMPV,2022-08-03 18:30:00,473.15,473.95,456.45,468.9,468.9,18540405
TMPV,2022-08-02 18:30:00,475.0,476.25,459.6,467.8,467.8,19125906
TMPV,2022-08-01 18:30:00,478.9,479.9,469.25,476.25,476.25,19065689
RELIANCE,2022-08-07 18:30:00,2534.0,2534.0,2534.0,2534.0,2534.0,4131769
RELIANCE,2022-08-07 18:30:00,2531.0,2583.55,2531.0,2567.15,2567.15,4691228
RELIANCE,2022-08-04 18:30:00,2576.0,2578.8,2526.95,2534.0,2534.0,6434433
RELIANCE,2022-08-03 18:30:00,2610.0,2617.75,2535.0,2571.9,2571.9,6676577
RELIANCE,2022-08-02 18:30:00,2600.0,2610.0,2567.45,2606.35,2606.35,6576824
RELIANCE,2022-08-01 18:30:00,2572.5,2607.8,2561.55,2584.65,2584.65,6423115
MUTHOOTFIN,2022-08-07 18:30:00,1145.0,1148.7,1115.25,1122.9,1122.9,546089
MUTHOOTFIN,2022-08-07 18:30:00,1144.4,1144.4,1144.4,1144.4,1144.4,142198
MUTHOOTFIN,2022-08-04 18:30:00,1105.5,1152.0,1105.05,1144.4,1144.4,1800984
MUTHOOTFIN,2022-08-03 18:30:00,1115.0,1122.6,1093.3,1101.3,1101.3,657867
MUTHOOTFIN,2022-08-02 18:30:00,1105.1,1115.0,1092.05,1107.15,1107.15,620126
MUTHOOTFIN,2022-08-01 18:30:00,1116.0,1121.55,1096.0,1112.9,1112.9,607174
BSE,2022-08-07 18:30:00,666.45,668.5,644.0,645.95,645.95,1307982
BSE,2022-08-04 18:30:00,671.2,677.6,663.8,666.45,666.45,664014
BSE,2022-08-03 18:30:00,685.0,693.9,663.0,667.8,667.8,1269107
BSE,2022-08-02 18:30:00,708.0,708.75,680.2,687.05,687.05,1710383
BSE,2022-08-01 18:30:00,680.9,712.9,676.0,704.25,704.25,3081820
ADANIGREEN,2022-08-07 18:30:00,2108.5,2183.0,2106.25,2165.2,2165.2,1151202
ADANIGREEN,2022-08-07 18:30:00,2106.2,2106.2,2106.2,2106.2,2106.2,369464
ADANIGREEN,2022-08-04 18:30:00,2201.65,2209.85,2070.0,2106.2,2106.2,1719376
ADANIGREEN,2022-08-03 18:30:00,2234.75,2277.75,2160.05,2190.95,2190.95,2039481
ADANIGREEN,2022-08-02 18:30:00,2300.0,2311.65,2169.0,2204.6,2204.6,2307959
ADANIGREEN,2022-08-01 18:30:00,2285.1,2317.85,2250.2,2296.15,2296.15,1655242
HDFCBANK,2022-08-07 18:30:00,1427.05,1427.05,1427.05,1427.05,1427.05,685923
HDFCBANK,2022-08-07 18:30:00,1428.0,1464.5,1427.1,1462.05,1462.05,7678868
HDFCBANK,2022-08-04 18:30:00,1433.0,1436.95,1421.15,1427.05,1427.05,4634491
HDFCBANK,2022-08-03 18:30:00,1440.0,1446.7,1412.95,1431.9,1431.9,6006103
HDFCBANK,2022-08-02 18:30:00,1424.95,1435.75,1417.0,1433.6,1433.6,5487749
HDFCBANK,2022-08-01 18:30:00,1442.0,1444.6,1423.05,1430.25,1430.25,7518255
MCX,2022-08-07 18:30:00,1287.05,1298.75,1280.0,1285.1,1285.1,174848
MCX,2022-08-04 18:30:00,1305.0,1316.8,1282.7,1287.7,1287.7,209331
MCX,2022-08-03 18:30:00,1326.0,1326.1,1291.45,1300.05,1300.05,218861
MCX,2022-08-02 18:30:00,1320.1,1327.95,1311.0,1318.0,1318.0,227390
MCX,2022-08-01 18:30:00,1322.9,1334.45,1310.1,1320.05,1320.05,362140
INFY,2022-08-07 18:30:00,1616.65,1616.65,1616.65,1616.65,1616.65,4551387
