symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2025-03-02 18:30:00,1579.0,1602.75,1572.75,1595.8,1595.8,6993525
BHARTIARTL,2025-02-27 18:30:00,1641.95,1648.45,1559.5,1570.2,1570.2,13640211
BHARTIARTL,2025-02-26 18:30:00,1643.4,1656.0,1638.65,1650.4,1650.4,7568745
BHARTIARTL,2025-02-24 18:30:00,1597.0,1649.15,1597.0,1641.4,1641.4,6286808
SBIN,2025-03-02 18:30:00,690.15,697.4,680.0,695.3,695.3,10598479
SBIN,2025-02-27 18:30:00,700.9,701.35,682.6,688.8,688.8,15780609
SBIN,2025-02-26 18:30:00,716.0,717.7,701.1,703.9,703.9,12033139
SBIN,2025-02-24 18:30:00,718.95,718.95,710.0,710.9,710.9,8599635
ADANIENT,2025-03-02 18:30:00,2109.0,2127.25,2026.55,2117.1,2117.1,1592611
ADANIENT,2025-02-27 18:30:00,2107.0,2111.35,2072.0,2096.0,2096.0,2373922
ADANIENT,2025-02-26 18:30:00,2143.75,2149.1,2102.5,2110.95,2110.95,941950
ADANIENT,2025-02-24 18:30:00,2115.15,2158.3,2102.0,2129.85,2129.85,802131
TMPV,2025-03-02 18:30:00,620.65,626.85,606.3,621.15,621.15,18362700
TMPV,2025-02-27 18:30:00,645.0,645.0,618.45,620.65,620.65,20477619
TMPV,2025-02-26 18:30:00,662.0,665.0,645.65,648.55,648.55,12281857
TMPV,2025-02-24 18:30:00,667.75,672.5,660.0,661.6,661.6,10251257
RELIANCE,2025-03-02 18:30:00,1204.0,1206.45,1156.0,1171.25,1171.25,17944938
RELIANCE,2025-02-27 18:30:00,1202.0,1217.35,1193.3,1200.1,1200.1,23007298
RELIANCE,2025-02-26 18:30:00,1212.8,1215.0,1200.65,1207.1,1207.1,11509215
RELIANCE,2025-02-24 18:30:00,1211.0,1221.0,1201.5,1204.0,1204.0,11552182
MUTHOOTFIN,2025-03-02 18:30:00,2132.35,2160.7,2114.45,2146.3,2146.3,292700
MUTHOOTFIN,2025-02-27 18:30:00,2205.1,2205.1,2120.25,2132.8,2132.8,844753
MUTHOOTFIN,2025-02-26 18:30:00,2217.65,2255.0,2195.0,2208.65,2208.65,1302048
MUTHOOTFIN,2025-02-24 18:30:00,2210.3,2230.75,2159.25,2183.25,2183.25,672944
BSE,2025-03-02 18:30:00,4615.0,4615.0,4343.65,4359.45,4359.45,6340155
