symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2021-08-22 18:30:00,618.4,630.5,607.6,622.65,622.65,12554898
BHARTIARTL,2021-08-19 18:30:00,619.5,633.0,607.0,613.7,613.7,12534832
BHARTIARTL,2021-08-17 18:30:00,625.9,634.0,620.85,622.95,622.95,7005347
BHARTIARTL,2021-08-16 18:30:00,634.05,638.0,623.0,626.35,626.35,11102775
SBIN,2021-08-22 18:30:00,411.1,413.0,401.25,409.5,409.5,26559937
SBIN,2021-08-19 18:30:00,415.0,417.35,405.15,406.7,406.7,25541790
SBIN,2021-08-17 18:30:00,422.15,424.35,418.0,419.7,419.7,17668574
SBIN,2021-08-16 18:30:00,424.85,425.85,415.25,421.5,421.5,22957877
ADANIENT,2021-08-22 18:30:00,1415.05,1427.75,1361.55,1396.7,1396.7,4866080
ADANIENT,2021-08-19 18:30:00,1438.0,1482.65,1411.0,1430.1,1430.1,4933377
ADANIENT,2021-08-17 18:30:00,1441.9,1496.8,1432.6,1460.0,1460.0,4738820
ADANIENT,2021-08-16 18:30:00,1431.0,1451.0,1416.2,1441.65,1441.65,3062815
TMPV,2021-08-22 18:30:00,287.2,288.3,275.0,276.95,276.95,24498294
TMPV,2021-08-19 18:30:00,289.5,290.7,281.0,283.1,283.1,32578752
TMPV,2021-08-17 18:30:00,296.9,297.75,292.6,293.35,293.35,18004320
TMPV,2021-08-16 18:30:00,302.8,302.8,292.8,297.7,297.7,25539214
RELIANCE,2021-08-22 18:30:00,2174.0,2174.0,2132.3,2162.35,2162.35,4547802
RELIANCE,2021-08-19 18:30:00,2143.0,2172.0,2137.0,2148.25,2148.25,4350228
RELIANCE,2021-08-17 18:30:00,2174.0,2186.8,2152.6,2172.65,2172.65,4650008
RELIANCE,2021-08-16 18:30:00,2168.85,2185.2,2147.85,2164.25,2164.25,5841743
MUTHOOTFIN,2021-08-22 18:30:00,1471.95,1477.9,1441.2,1458.25,1458.25,722315
MUTHOOTFIN,2021-08-19 18:30:00,1448.0,1473.25,1436.0,1457.95,1457.95,784220
MUTHOOTFIN,2021-08-17 18:30:00,1488.1,1489.0,1470.7,1479.4,1479.4,674182
MUTHOOTFIN,2021-08-16 18:30:00,1480.4,1485.5,1465.0,1473.9,1473.9,664828
BSE,2021-08-22 18:30:00,1120.55,1132.6,1033.1,1039.7,1039.7,523736
BSE,2021-08-19 18:30:00,1124.0,1149.0,1105.1,1110.4,1110.4,414839
BSE,2021-08-17 18:30:00,1084.0,1175.0,1084.0,1133.8,1133.8,776394
BSE,2021-08-16 18:30:00,1116.9,1117.1,1089.6,1093.95,1093.95,265566
ADANIGREEN,2021-08-22 18:30:00,935.0,953.0,914.0,933.65,933.65,2179201
ADANIGREEN,2021-08-19 18:30:00,938.95,938.95,925.0,935.85,935.85,2465015
ADANIGREEN,2021-08-17 18:30:00,950.0,955.0,929.05,942.5,942.5,2934048
ADANIGREEN,2021-08-16 18:30:00,927.0,940.0,927.0,936.85,936.85,2111296
HDFCBANK,2021-08-22 18:30:00,1529.85,1533.15,1508.65,1524.6,1524.6,5421527
