symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2016-10-09 18:30:00,318.1,319.9,315.0,315.9,315.9,2421849
BHARTIARTL,2016-10-06 18:30:00,322.6,324.45,317.2,319.45,319.45,1331294
BHARTIARTL,2016-10-05 18:30:00,324.95,325.25,319.1,322.3,322.3,1569393
BHARTIARTL,2016-10-04 18:30:00,322.0,326.15,320.6,321.7,321.7,1297532
BHARTIARTL,2016-10-03 18:30:00,317.5,324.85,316.1,324.0,324.0,2621167
SBIN,2016-10-09 18:30:00,11310.0,11698.99,11310.0,11692.85,11692.85,279
SBIN,2016-10-09 18:30:00,259.35,260.3,256.05,256.6,256.6,9399844
SBIN,2016-10-06 18:30:00,11620.0,11650.0,11611.0,11650.0,11650.0,49
SBIN,2016-10-06 18:30:00,11200.0,11360.0,10960.0,10960.0,10960.0,11
SBIN,2016-10-06 18:30:00,11000.0,11200.0,10861.58,11199.4,11199.4,65
SBIN,2016-10-06 18:30:00,257.25,259.9,255.25,258.7,258.7,11934100
SBIN,2016-10-05 18:30:00,10875.0,10951.0,10825.0,10951.0,10951.0,11
SBIN,2016-10-05 18:30:00,11000.0,11000.0,11000.0,11000.0,11000.0,1
SBIN,2016-10-05 18:30:00,261.35,262.0,255.65,256.8,256.8,11081154
SBIN,2016-10-05 18:30:00,11250.0,11610.0,10776.0,11609.23,11609.23,131
SBIN,2016-10-04 18:30:00,262.0,264.9,259.55,260.85,260.85,20868556
SBIN,2016-10-04 18:30:00,11560.0,11600.0,11550.0,11582.0,11582.0,221
SBIN,2016-10-04 18:30:00,11050.0,11050.0,11050.0,11050.0,11050.0,2
SBIN,2016-10-03 18:30:00,11570.0,11619.99,11561.0,11590.36,11590.36,198
SBIN,2016-10-03 18:30:00,11500.0,11500.0,10800.0,11000.0,11000.0,181
SBIN,2016-10-03 18:30:00,255.8,262.0,253.8,259.75,259.75,21532806
SBIN,2016-10-03 18:30:00,11101.0,11111.0,11101.0,11111.0,11111.0,3
