symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2020-07-05 18:30:00,587.6,589.3,575.05,576.6,576.6,15818188
BHARTIARTL,2020-07-02 18:30:00,561.8,583.45,560.6,581.45,581.45,20620014
BHARTIARTL,2020-07-01 18:30:00,564.8,567.0,557.6,558.45,558.45,13542472
BHARTIARTL,2020-06-30 18:30:00,575.0,575.0,558.3,560.15,560.15,13639649
BHARTIARTL,2020-06-29 18:30:00,572.0,577.0,557.4,559.85,559.85,12939125
SBIN,2020-06-29 18:30:00,181.1,182.9,177.25,178.45,178.45,43616291
SBIN,2020-06-29 18:30:00,11150.0,11180.0,11150.0,11179.95,11179.95,20
SBIN,2020-06-29 18:30:00,11152.0,11180.0,11000.05,11066.69,11066.69,505
SBIN,2020-06-29 18:30:00,11370.0,11379.0,11232.8,11248.43,11248.43,1635
ADANIENT,2020-07-05 18:30:00,161.95,165.2,160.5,164.2,164.2,3515715
ADANIENT,2020-07-02 18:30:00,160.0,163.85,157.4,160.0,160.0,4481658
ADANIENT,2020-07-01 18:30:00,159.8,160.95,156.15,158.2,158.2,2152710
ADANIENT,2020-06-30 18:30:00,157.15,159.0,156.05,157.65,157.65,1681231
ADANIENT,2020-06-29 18:30:00,161.4,164.15,155.25,156.25,156.25,3827270
TMPV,2020-07-05 18:30:00,105.0,109.9,104.5,109.0,109.0,91971938
TMPV,2020-07-02 18:30:00,102.85,106.35,102.1,103.45,103.45,87312581
TMPV,2020-07-01 18:30:00,100.75,102.95,100.4,101.55,101.55,48086112
TMPV,2020-06-30 18:30:00,99.0,101.45,98.2,100.75,100.75,50868246
TMPV,2020-06-29 18:30:00,101.75,102.3,97.3,98.25,98.25,50767147
RELIANCE,2020-07-05 18:30:00,1805.0,1858.0,1792.1,1851.8,1851.8,21698149
RELIANCE,2020-07-02 18:30:00,1779.8,1793.0,1768.0,1787.9,1787.9,13584004
RELIANCE,2020-07-01 18:30:00,1743.0,1767.6,1735.05,1760.35,1760.35,13286760
RELIANCE,2020-06-30 18:30:00,1720.0,1749.0,1708.05,1737.6,1737.6,13136706
RELIANCE,2020-06-29 18:30:00,1737.0,1741.0,1695.55,1704.1,1704.1,13973038
MUTHOOTFIN,2020-07-05 18:30:00,1166.35,1169.6,1128.5,1134.35,1134.35,1791455
MUTHOOTFIN,2020-07-02 18:30:00,1123.95,1151.45,1115.3,1146.35,1146.35,2537057
MUTHOOTFIN,2020-07-01 18:30:00,1110.0,1118.0,1094.4,1108.95,1108.95,1329386
MUTHOOTFIN,2020-06-30 18:30:00,1099.9,1133.0,1085.0,1096.95,1096.95,3824820
MUTHOOTFIN,2020-06-29 18:30:00,1095.0,1105.85,1074.0,1086.05,1086.05,1436026
BSE,2020-07-05 18:30:00,475.0,488.45,472.1,481.4,481.4,294248
BSE,2020-07-02 18:30:00,473.0,480.0,466.3,469.85,469.85,173539
BSE,2020-07-01 18:30:00,476.0,478.85,465.35,473.55,473.55,272541
BSE,2020-06-30 18:30:00,440.5,478.0,440.5,471.85,471.85,532852
BSE,2020-06-29 18:30:00,459.9,460.0,442.05,443.75,443.75,187851
ADANIGREEN,2020-07-05 18:30:00,394.55,394.55,362.25,394.55,394.55,5078968
ADANIGREEN,2020-07-02 18:30:00,375.8,375.8,375.8,375.8,375.8,127962
ADANIGREEN,2020-07-01 18:30:00,323.95,357.95,323.95,357.95,357.95,3295011
ADANIGREEN,2020-06-30 18:30:00,340.95,340.95,340.95,340.95,340.95,80914
ADANIGREEN,2020-06-29 18:30:00,358.85,358.85,358.85,358.85,358.85,126379
HDFCBANK,2020-07-05 18:30:00,1107.95,1119.9,1100.0,1103.0,1103.0,17779243
HDFCBANK,2020-07-02 18:30:00,1093.0,1095.8,1070.0,1073.95,1073.95,13798879
HDFCBANK,2020-07-01 18:30:00,1090.3,1111.25,1085.2,1089.4,1089.4,18477248
HDFCBANK,2020-06-30 18:30:00,1065.85,1096.0,1061.3,1084.6,1084.6,17423378
HDFCBANK,2020-06-29 18:30:00,1074.0,1078.55,1056.3,1065.85,1065.85,17873316
MCX,2020-07-05 18:30:00,1286.4,1309.95,1275.0,1279.3,1279.3,258394
MCX,2020-07-02 18:30:00,1283.9,1306.0,1271.1,1286.4,1286.4,370793
MCX,2020-07-01 18:30:00,1275.0,1300.0,1264.3,1277.95,1277.95,210837
MCX,2020-06-30 18:30:00,1267.0,1285.0,1252.0,1276.65,1276.65,191324
MCX,2020-06-29 18:30:00,1269.0,1292.4,1243.0,1283.9,1283.9,387329
INFY,2020-07-05 18:30:00,765.2,775.0,761.5,764.0,764.0,8811009
INFY,2020-07-02 18:30:00,755.0,764.0,752.5,762.7,762.7,7796573
INFY,2020-07-01 18:30:00,737.35,765.45,735.4,756.6,756.6,17263764
INFY,2020-06-30 18:30:00,737.25,742.3,729.75,731.9,731.9,5477687
INFY,2020-06-29 18:30:00,732.8,738.95,724.25,735.95,735.95,10411347
ICICIBANK,2020-07-05 18:30:00,367.85,367.85,360.5,361.85,361.85,33334119
ICICIBANK,2020-07-02 18:30:00,364.65,367.15,359.8,361.0,361.0,28779331
ICICIBANK,2020-07-01 18:30:00,366.0,370.9,361.35,362.85,362.85,50964872
ICICIBANK,2020-06-30 18:30:00,354.25,365.75,351.6,364.05,364.05,36922717
ICICIBANK,2020-06-29 18:30:00,347.0,354.45,346.3,351.45,351.45,47526205
HAL,2020-07-05 18:30:00,856.0,994.6,825.0,953.9,953.9,3963663
HAL,2020-07-02 18:30:00,813.95,865.0,805.1,852.4,852.4,2235848
HAL,2020-07-01 18:30:00,766.0,788.9,754.7,775.3,775.3,95740
HAL,2020-06-30 18:30:00,765.0,777.95,761.1,763.7,763.7,52396
HAL,2020-06-29 18:30:00,790.0,798.4,761.1,772.15,772.15,189924
ADANIPORTS,2020-07-05 18:30:00,365.1,366.0,356.1,359.45,359.45,3360577
ADANIPORTS,2020-07-02 18:30:00,350.2,366.8,348.65,360.4,360.4,9300948
ADANIPORTS,2020-07-01 18:30:00,346.0,349.6,344.9,346.8,346.8,1204040
