symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2017-01-01 18:30:00,303.1,312.0,303.1,311.0,311.0,1480996
BHARTIARTL,2016-12-29 18:30:00,301.3,307.1,300.1,305.65,305.65,1761999
BHARTIARTL,2016-12-28 18:30:00,301.4,304.45,297.5,303.0,303.0,3200839
BHARTIARTL,2016-12-27 18:30:00,299.0,303.1,296.8,299.5,299.5,2613061
BHARTIARTL,2016-12-26 18:30:00,296.0,300.8,291.15,299.6,299.6,2296599
SBIN,2017-01-01 18:30:00,11380.0,11475.0,11380.0,11475.0,11475.0,4
SBIN,2017-01-01 18:30:00,11649.99,11660.0,11400.0,11400.0,11400.0,16
SBIN,2017-01-01 18:30:00,11989.0,12015.0,11989.0,12005.89,12005.89,205
SBIN,2017-01-01 18:30:00,252.5,253.65,242.6,243.6,243.6,25988990
SBIN,2016-12-29 18:30:00,11990.0,11990.0,11955.0,11987.85,11987.85,14
SBIN,2016-12-29 18:30:00,247.75,252.3,247.25,250.2,250.2,10538497
SBIN,2016-12-28 18:30:00,11380.0,11380.0,11375.1,11375.1,11375.1,10
SBIN,2016-12-28 18:30:00,247.65,248.85,245.5,247.65,247.65,10658616
SBIN,2016-12-28 18:30:00,11900.01,11950.0,11900.0,11950.0,11950.0,48
SBIN,2016-12-27 18:30:00,11831.0,11950.0,11830.0,11942.73,11942.73,163
SBIN,2016-12-27 18:30:00,249.25,252.5,247.15,247.75,247.75,11747088
SBIN,2016-12-27 18:30:00,11362.08,11362.08,11362.05,11362.05,11362.05,38
SBIN,2016-12-26 18:30:00,11889.99,11889.99,11801.0,11831.0,11831.0,303
SBIN,2016-12-26 18:30:00,244.6,249.95,243.1,248.75,248.75,8756536
ADANIENT,2017-01-01 18:30:00,77.8,77.8,76.35,76.95,76.95,2296460
ADANIENT,2016-12-29 18:30:00,73.35,77.15,72.65,76.55,76.55,5065751
ADANIENT,2016-12-28 18:30:00,70.5,73.75,70.15,73.05,73.05,1791048
ADANIENT,2016-12-27 18:30:00,71.3,71.85,70.5,70.8,70.8,1175042
ADANIENT,2016-12-26 18:30:00,69.9,71.3,68.65,70.9,70.9,1215202
TMPV,2017-01-01 18:30:00,472.0,488.7,469.05,487.05,487.05,4024156
TMPV,2016-12-29 18:30:00,471.0,475.0,467.5,472.0,472.0,3605555
TMPV,2016-12-28 18:30:00,462.75,472.7,459.35,470.9,470.9,4763171
TMPV,2016-12-27 18:30:00,467.0,468.65,462.0,463.35,463.35,3772181
TMPV,2016-12-26 18:30:00,460.0,468.75,457.4,466.95,466.95,3164664
RELIANCE,2017-01-01 18:30:00,1084.0,1090.0,1072.35,1085.1,1085.1,1622458
RELIANCE,2016-12-29 18:30:00,1064.8,1085.0,1063.1,1082.4,1082.4,3591493
RELIANCE,2016-12-28 18:30:00,1050.0,1068.8,1049.5,1065.45,1065.45,2005206
