symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2024-07-07 18:30:00,1431.0,1438.85,1423.15,1435.15,1435.15,3261797
BHARTIARTL,2024-07-04 18:30:00,1422.5,1433.6,1416.85,1429.7,1429.7,4881198
BHARTIARTL,2024-07-03 18:30:00,1418.0,1441.1,1411.5,1423.05,1423.05,9570938
BHARTIARTL,2024-07-02 18:30:00,1427.95,1432.4,1408.45,1419.85,1419.85,8261388
BHARTIARTL,2024-07-01 18:30:00,1462.0,1473.4,1417.0,1418.95,1418.95,7792632
SBIN,2024-07-07 18:30:00,859.75,865.0,853.5,856.25,856.25,10359800
SBIN,2024-07-04 18:30:00,838.0,861.25,837.0,859.75,859.75,24873722
SBIN,2024-07-03 18:30:00,843.0,844.9,834.3,839.3,839.3,13372587
SBIN,2024-07-02 18:30:00,829.0,843.85,825.0,839.95,839.95,23598009
SBIN,2024-07-01 18:30:00,844.0,846.3,823.15,826.15,826.15,21142840
ADANIENT,2024-07-07 18:30:00,3147.9,3158.2,3075.0,3113.6,3113.6,1155112
ADANIENT,2024-07-04 18:30:00,3143.9,3158.55,3123.95,3147.9,3147.9,663988
ADANIENT,2024-07-03 18:30:00,3192.0,3194.45,3138.05,3144.25,3144.25,1055391
ADANIENT,2024-07-02 18:30:00,3158.0,3194.55,3147.75,3190.95,3190.95,1152522
ADANIENT,2024-07-01 18:30:00,3179.85,3207.8,3131.05,3153.2,3153.2,1490844
TMPV,2024-07-07 18:30:00,1005.0,1016.6,996.2,1002.6,1002.6,13312085
TMPV,2024-07-04 18:30:00,1005.0,1006.6,989.95,993.65,993.65,9050375
TMPV,2024-07-03 18:30:00,984.0,1004.0,979.6,998.2,998.2,12139832
TMPV,2024-07-02 18:30:00,984.95,987.35,973.5,975.65,975.65,7346258
TMPV,2024-07-01 18:30:00,1004.05,1005.0,979.1,981.3,981.3,12284132
RELIANCE,2024-07-07 18:30:00,3178.0,3217.6,3165.05,3201.8,3201.8,4750403
RELIANCE,2024-07-04 18:30:00,3107.65,3197.0,3096.0,3177.25,3177.25,6134855
RELIANCE,2024-07-03 18:30:00,3114.0,3135.0,3101.6,3108.05,3108.05,3418588
RELIANCE,2024-07-02 18:30:00,3132.65,3150.0,3085.55,3104.85,3104.85,4524810
RELIANCE,2024-07-01 18:30:00,3139.0,3147.0,3114.0,3130.35,3130.35,3874623
MUTHOOTFIN,2024-07-07 18:30:00,1818.4,1818.4,1770.0,1784.4,1784.4,163632
MUTHOOTFIN,2024-07-04 18:30:00,1808.8,1816.5,1791.0,1810.6,1810.6,112079
MUTHOOTFIN,2024-07-03 18:30:00,1793.9,1820.0,1778.05,1804.15,1804.15,544984
MUTHOOTFIN,2024-07-02 18:30:00,1800.3,1809.8,1785.25,1791.3,1791.3,230765
MUTHOOTFIN,2024-07-01 18:30:00,1793.85,1805.95,1756.0,1797.0,1797.0,676981
BSE,2024-07-07 18:30:00,2410.0,2420.0,2356.0,2380.35,2380.35,596342
BSE,2024-07-04 18:30:00,2468.0,2468.6,2395.0,2405.35,2405.35,836004
BSE,2024-07-03 18:30:00,2458.0,2499.0,2454.0,2457.35,2457.35,538942
