symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2024-04-21 18:30:00,1304.0,1305.4,1288.25,1297.55,1297.55,7894656
BHARTIARTL,2024-04-18 18:30:00,1280.0,1296.5,1253.35,1289.0,1289.0,13103862
BHARTIARTL,2024-04-17 18:30:00,1220.0,1281.85,1215.8,1265.75,1265.75,19939924
BHARTIARTL,2024-04-15 18:30:00,1223.9,1233.95,1212.05,1216.45,1216.45,5235632
SBIN,2024-04-21 18:30:00,754.15,769.0,750.45,766.1,766.1,17452186
SBIN,2024-04-18 18:30:00,734.5,752.0,732.05,750.45,750.45,10886554
SBIN,2024-04-17 18:30:00,752.05,759.95,742.0,744.8,744.8,14589648
SBIN,2024-04-15 18:30:00,751.25,754.9,744.4,751.7,751.7,13338991
ADANIENT,2024-04-21 18:30:00,3053.0,3077.5,3025.0,3063.35,3063.35,993929
ADANIENT,2024-04-18 18:30:00,3000.0,3057.05,2962.5,3026.95,3026.95,1727317
ADANIENT,2024-04-17 18:30:00,3125.15,3145.0,3008.3,3019.3,3019.3,1703646
ADANIENT,2024-04-15 18:30:00,3101.0,3149.2,3100.0,3106.4,3106.4,1134184
TMPV,2024-04-21 18:30:00,978.75,978.75,966.0,973.55,973.55,7187959
TMPV,2024-04-18 18:30:00,964.0,967.95,944.0,963.2,963.2,15381310
TMPV,2024-04-17 18:30:00,996.35,1003.1,966.25,971.35,971.35,13540490
TMPV,2024-04-15 18:30:00,990.0,1004.9,982.1,992.8,992.8,9574762
RELIANCE,2024-04-21 18:30:00,2944.9,2965.65,2935.6,2959.7,2959.7,5175181
RELIANCE,2024-04-18 18:30:00,2913.55,2948.0,2886.05,2940.25,2940.25,7870889
RELIANCE,2024-04-17 18:30:00,2927.0,2972.0,2918.7,2928.65,2928.65,9502846
RELIANCE,2024-04-15 18:30:00,2906.7,2942.35,2901.85,2931.5,2931.5,4683092
MUTHOOTFIN,2024-04-21 18:30:00,1655.8,1670.65,1632.8,1641.15,1641.15,178305
MUTHOOTFIN,2024-04-18 18:30:00,1650.0,1660.0,1626.7,1651.75,1651.75,195684
MUTHOOTFIN,2024-04-17 18:30:00,1636.1,1692.0,1635.05,1655.7,1655.7,539125
MUTHOOTFIN,2024-04-15 18:30:00,1645.0,1654.45,1626.05,1633.25,1633.25,479495
BSE,2024-04-21 18:30:00,2796.2,2870.0,2796.2,2851.3,2851.3,556708
BSE,2024-04-18 18:30:00,2742.0,2800.0,2703.25,2768.55,2768.55,613565
BSE,2024-04-17 18:30:00,2858.7,2895.5,2745.0,2781.1,2781.1,730376
BSE,2024-04-15 18:30:00,2785.0,2854.05,2783.3,2835.75,2835.75,677174
ADANIGREEN,2024-04-21 18:30:00,1802.0,1814.6,1780.0,1793.75,1793.75,346708
ADANIGREEN,2024-04-18 18:30:00,1761.2,1785.0,1733.0,1770.05,1770.05,665956
ADANIGREEN,2024-04-17 18:30:00,1829.7,1849.9,1761.2,1775.45,1775.45,675360
ADANIGREEN,2024-04-15 18:30:00,1803.0,1838.1,1802.2,1811.65,1811.65,495006
HDFCBANK,2024-04-21 18:30:00,1557.4,1557.4,1508.3,1512.2,1512.2,21149219
HDFCBANK,2024-04-18 18:30:00,1486.55,1534.95,1480.25,1531.3,1531.3,17288217
HDFCBANK,2024-04-17 18:30:00,1509.8,1518.85,1491.05,1494.7,1494.7,17117442
HDFCBANK,2024-04-15 18:30:00,1487.0,1512.9,1482.25,1509.25,1509.25,10372443
MCX,2024-04-21 18:30:00,3855.0,3959.0,3822.0,3903.25,3903.25,1087777
MCX,2024-04-18 18:30:00,3870.0,3892.35,3780.6,3792.15,3792.15,717960
MCX,2024-04-17 18:30:00,3776.5,3939.0,3765.3,3890.4,3890.4,1371020
MCX,2024-04-15 18:30:00,3700.0,3802.05,3662.35,3745.0,3745.0,783497
INFY,2024-04-21 18:30:00,1419.9,1436.85,1413.05,1432.75,1432.75,5859087
INFY,2024-04-18 18:30:00,1385.0,1426.85,1378.75,1411.25,1411.25,20603621
INFY,2024-04-17 18:30:00,1421.1,1444.7,1407.5,1419.25,1419.25,22107945
INFY,2024-04-15 18:30:00,1451.0,1455.15,1413.05,1414.45,1414.45,16173541
ICICIBANK,2024-04-21 18:30:00,1078.8,1088.7,1070.35,1086.65,1086.65,10346714
ICICIBANK,2024-04-18 18:30:00,1052.95,1072.0,1048.1,1067.25,1067.25,11284433
ICICIBANK,2024-04-17 18:30:00,1074.0,1078.05,1050.45,1055.45,1055.45,16564216
ICICIBANK,2024-04-15 18:30:00,1070.55,1074.6,1062.7,1067.05,1067.05,11278092
HAL,2024-04-21 18:30:00,3800.0,3810.0,3732.6,3785.5,3785.5,1337755
HAL,2024-04-18 18:30:00,3660.0,3761.15,3621.0,3751.3,3751.3,2256325
HAL,2024-04-17 18:30:00,3744.0,3768.0,3652.7,3677.15,3677.15,2294396
HAL,2024-04-15 18:30:00,3626.0,3738.95,3585.35,3722.15,3722.15,2939862
