symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2021-02-14 18:30:00,592.1,603.0,590.0,593.7,593.7,17641523
BHARTIARTL,2021-02-11 18:30:00,597.85,597.85,584.6,586.25,586.25,15611939
BHARTIARTL,2021-02-10 18:30:00,592.0,603.55,589.0,598.1,598.1,18898771
BHARTIARTL,2021-02-09 18:30:00,604.95,607.75,580.25,590.2,590.2,31059522
BHARTIARTL,2021-02-08 18:30:00,598.9,607.75,595.0,598.95,598.95,20541765
SBIN,2021-02-14 18:30:00,397.5,409.45,395.7,406.95,406.95,56608937
SBIN,2021-02-14 18:30:00,10939.0,10939.0,10850.0,10850.0,10850.0,2
SBIN,2021-02-14 18:30:00,10927.0,10939.99,10920.0,10932.83,10932.83,656
SBIN,2021-02-11 18:30:00,10949.9,10949.9,10949.9,10949.9,10949.9,10
SBIN,2021-02-11 18:30:00,10908.0,10945.0,10907.0,10925.72,10925.72,428
SBIN,2021-02-11 18:30:00,391.0,399.35,385.55,393.15,393.15,53589755
SBIN,2021-02-10 18:30:00,10910.0,10918.0,10900.01,10907.38,10907.38,644
SBIN,2021-02-10 18:30:00,391.8,396.95,388.25,390.15,390.15,36392708
SBIN,2021-02-09 18:30:00,10909.0,10909.0,10895.0,10900.25,10900.25,467
SBIN,2021-02-09 18:30:00,394.05,397.9,388.0,392.25,392.25,54163507
SBIN,2021-02-08 18:30:00,10884.0,10905.0,10884.0,10901.65,10901.65,646
SBIN,2021-02-08 18:30:00,396.75,403.5,389.0,394.8,394.8,63869990
SBIN,2021-02-08 18:30:00,10900.0,10938.95,10899.99,10907.78,10907.78,17
ADANIENT,2021-02-14 18:30:00,725.0,787.95,707.65,763.45,763.45,21579566
ADANIENT,2021-02-11 18:30:00,657.0,724.45,655.2,718.95,718.95,16810897
ADANIENT,2021-02-10 18:30:00,654.0,661.0,645.35,658.6,658.6,3688016
ADANIENT,2021-02-09 18:30:00,633.05,654.9,622.1,650.7,650.7,5991927
ADANIENT,2021-02-08 18:30:00,631.45,641.9,621.0,629.85,629.85,4510798
TMPV,2021-02-14 18:30:00,329.9,335.8,324.0,333.35,333.35,78680452
TMPV,2021-02-11 18:30:00,326.4,330.5,321.25,325.4,325.4,64093642
TMPV,2021-02-10 18:30:00,326.45,331.35,323.4,325.0,325.0,55257166
TMPV,2021-02-09 18:30:00,326.0,332.65,319.5,328.9,328.9,93466949
TMPV,2021-02-08 18:30:00,337.0,338.5,322.2,325.05,325.05,105981081
RELIANCE,2021-02-14 18:30:00,2048.05,2061.3,2025.0,2032.6,2032.6,7287590
RELIANCE,2021-02-11 18:30:00,2055.5,2078.0,2015.4,2041.6,2041.6,14074374
RELIANCE,2021-02-10 18:30:00,1980.0,2064.2,1972.25,2055.7,2055.7,19631870
RELIANCE,2021-02-09 18:30:00,1953.75,1984.75,1927.3,1974.3,1974.3,9799560
RELIANCE,2021-02-08 18:30:00,1961.95,1989.6,1952.3,1956.15,1956.15,9047308
MUTHOOTFIN,2021-02-14 18:30:00,1329.6,1361.6,1315.4,1321.2,1321.2,3154298
MUTHOOTFIN,2021-02-11 18:30:00,1274.9,1329.9,1274.75,1315.0,1315.0,4290890
MUTHOOTFIN,2021-02-10 18:30:00,1267.85,1310.0,1261.55,1276.25,1276.25,4101570
MUTHOOTFIN,2021-02-09 18:30:00,1200.0,1274.8,1190.0,1267.9,1267.9,9275539
MUTHOOTFIN,2021-02-08 18:30:00,1188.0,1225.0,1178.35,1186.6,1186.6,4647756
BSE,2021-02-14 18:30:00,598.0,624.5,598.0,608.35,608.35,1108808
BSE,2021-02-11 18:30:00,603.6,611.9,594.0,595.7,595.7,385081
BSE,2021-02-10 18:30:00,599.0,605.6,598.0,602.6,602.6,250489
BSE,2021-02-09 18:30:00,608.2,608.65,596.5,599.85,599.85,225950
BSE,2021-02-08 18:30:00,610.85,622.0,603.0,605.0,605.0,413323
ADANIGREEN,2021-02-14 18:30:00,1068.0,1079.95,1037.0,1062.85,1062.85,4525422
ADANIGREEN,2021-02-11 18:30:00,1064.95,1081.7,1052.0,1068.95,1068.95,4532486
ADANIGREEN,2021-02-10 18:30:00,1080.0,1090.0,1051.0,1074.6,1074.6,4503787
ADANIGREEN,2021-02-09 18:30:00,1076.0,1097.9,1060.0,1080.45,1080.45,4856552
ADANIGREEN,2021-02-08 18:30:00,1068.0,1116.0,1031.05,1086.05,1086.05,3536318
HDFCBANK,2021-02-14 18:30:00,1600.1,1625.0,1596.7,1616.6,1616.6,5177622
HDFCBANK,2021-02-11 18:30:00,1573.9,1592.5,1573.0,1581.95,1581.95,4955053
HDFCBANK,2021-02-10 18:30:00,1582.0,1597.8,1564.2,1572.35,1572.35,6824309
HDFCBANK,2021-02-09 18:30:00,1608.35,1614.85,1567.0,1581.75,1581.75,9894003
HDFCBANK,2021-02-08 18:30:00,1610.0,1628.0,1586.7,1611.85,1611.85,9210683
MCX,2021-02-14 18:30:00,1583.0,1594.6,1528.35,1535.9,1535.9,270890
MCX,2021-02-11 18:30:00,1500.0,1575.0,1500.0,1564.6,1564.6,728680
MCX,2021-02-10 18:30:00,1498.0,1533.5,1485.5,1492.35,1492.35,532553
MCX,2021-02-09 18:30:00,1552.0,1559.0,1491.2,1495.8,1495.8,773408
MCX,2021-02-08 18:30:00,1558.0,1586.0,1540.0,1550.95,1550.95,284597
INFY,2021-02-14 18:30:00,1320.0,1328.4,1307.1,1309.65,1309.65,4363513
