symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2018-08-05 18:30:00,374.85,387.7,374.7,385.75,385.75,3640662
BHARTIARTL,2018-08-02 18:30:00,374.8,376.9,370.4,374.5,374.5,3287520
BHARTIARTL,2018-08-01 18:30:00,383.4,384.75,369.2,373.0,373.0,5575854
BHARTIARTL,2018-07-31 18:30:00,390.0,399.0,382.65,384.5,384.5,8512340
BHARTIARTL,2018-07-30 18:30:00,382.0,392.55,378.7,390.6,390.6,7296848
SBIN,2018-08-05 18:30:00,300.6,311.35,300.6,308.5,308.5,31576923
SBIN,2018-08-05 18:30:00,10945.0,10999.9,10945.0,10999.02,10999.02,239
SBIN,2018-08-05 18:30:00,10750.0,10750.0,10750.0,10750.0,10750.0,2
SBIN,2018-08-02 18:30:00,294.6,299.95,294.5,299.25,299.25,18254462
SBIN,2018-08-02 18:30:00,10925.0,10965.0,10925.0,10946.0,10946.0,186
SBIN,2018-08-01 18:30:00,10930.0,10950.0,10920.0,10940.69,10940.69,444
SBIN,2018-08-01 18:30:00,10750.0,10750.0,10730.0,10730.0,10730.0,7
SBIN,2018-08-01 18:30:00,293.0,296.4,290.55,293.9,293.9,15665209
SBIN,2018-07-31 18:30:00,294.5,298.0,288.35,295.1,295.1,33885474
SBIN,2018-07-30 18:30:00,297.0,302.4,291.8,293.5,293.5,36510328
SBIN,2018-07-30 18:30:00,10925.0,10935.0,10906.0,10916.89,10916.89,374
SBIN,2018-07-30 18:30:00,10638.0,10670.0,10638.0,10670.0,10670.0,7
SBIN,2018-07-30 18:30:00,10650.0,10650.0,10650.0,10650.0,10650.0,1
ADANIENT,2018-08-05 18:30:00,200.0,202.15,196.2,198.2,198.2,8844068
ADANIENT,2018-08-02 18:30:00,194.5,204.3,194.0,198.15,198.15,20404842
ADANIENT,2018-08-01 18:30:00,193.0,201.7,185.5,196.5,196.5,17024744
ADANIENT,2018-07-31 18:30:00,196.0,197.6,191.65,193.25,193.25,5366632
ADANIENT,2018-07-30 18:30:00,193.45,198.2,191.05,195.45,195.45,8954739
TMPV,2018-08-05 18:30:00,259.95,261.8,252.5,254.05,254.05,11371744
TMPV,2018-08-02 18:30:00,262.15,263.85,257.6,258.45,258.45,9044248
TMPV,2018-08-01 18:30:00,263.45,266.45,258.7,260.85,260.85,17421472
TMPV,2018-07-31 18:30:00,250.0,268.0,250.0,265.05,265.05,53282545
TMPV,2018-07-30 18:30:00,268.95,270.45,262.2,264.1,264.1,10026055
RELIANCE,2018-08-05 18:30:00,1176.7,1196.0,1175.35,1192.6,1192.6,4016418
RELIANCE,2018-08-02 18:30:00,1175.0,1183.5,1169.55,1176.95,1176.95,6645397
