symbol,date,open,high,low,close,adj_close,volume
BHARTIARTL,2018-02-11 18:30:00,429.8,431.0,421.35,424.4,424.4,3593521
BHARTIARTL,2018-02-08 18:30:00,424.0,433.95,419.7,422.5,422.5,4861350
BHARTIARTL,2018-02-07 18:30:00,434.0,436.0,425.0,429.8,429.8,5563903
BHARTIARTL,2018-02-06 18:30:00,444.95,449.4,427.1,430.25,430.25,9898121
BHARTIARTL,2018-02-05 18:30:00,420.0,447.75,418.55,439.15,439.15,8409695
SBIN,2018-02-11 18:30:00,11605.1,11650.0,11605.01,11630.0,11630.0,155
SBIN,2018-02-11 18:30:00,11400.0,11400.0,11400.0,11400.0,11400.0,8
SBIN,2018-02-11 18:30:00,288.25,292.4,285.15,288.75,288.75,50839665
SBIN,2018-02-08 18:30:00,297.0,300.6,295.0,296.4,296.4,15750824
SBIN,2018-02-08 18:30:00,11600.0,11685.0,11600.0,11615.0,11615.0,201
SBIN,2018-02-08 18:30:00,11304.0,11320.0,11304.0,11320.0,11320.0,3
SBIN,2018-02-08 18:30:00,11300.0,11300.0,11300.0,11300.0,11300.0,1
SBIN,2018-02-07 18:30:00,11499.0,11499.0,11499.0,11499.0,11499.0,10
SBIN,2018-02-07 18:30:00,11305.0,11305.0,11305.0,11305.0,11305.0,1
SBIN,2018-02-07 18:30:00,11600.0,11655.0,11600.0,11650.0,11650.0,108
SBIN,2018-02-07 18:30:00,292.9,303.3,292.55,301.4,301.4,18932796
SBIN,2018-02-06 18:30:00,11635.0,11635.0,11604.0,11625.0,11625.0,244
SBIN,2018-02-06 18:30:00,11300.0,11305.0,11300.0,11305.0,11305.0,9
SBIN,2018-02-06 18:30:00,296.6,297.9,290.0,292.8,292.8,21463818
SBIN,2018-02-05 18:30:00,11290.05,11301.0,11250.0,11296.25,11296.25,78
SBIN,2018-02-05 18:30:00,11607.0,11620.0,11602.0,11617.15,11617.15,280
SBIN,2018-02-05 18:30:00,285.0,297.3,282.9,291.75,291.75,30577218
ADANIENT,2018-02-11 18:30:00,211.2,219.3,211.2,217.25,217.25,7269216
ADANIENT,2018-02-08 18:30:00,200.0,211.85,197.65,210.1,210.1,6060617
ADANIENT,2018-02-07 18:30:00,198.25,206.15,196.9,204.5,204.5,4439467
ADANIENT,2018-02-06 18:30:00,199.55,202.75,195.1,196.75,196.75,3982586
ADANIENT,2018-02-05 18:30:00,185.0,198.2,182.7,195.3,195.3,5920376
TMPV,2018-02-11 18:30:00,373.4,376.2,370.2,371.8,371.8,6002369
TMPV,2018-02-08 18:30:00,369.9,373.2,368.0,368.75,368.75,8816777
TMPV,2018-02-07 18:30:00,379.9,380.0,372.2,374.85,374.85,12452396
TMPV,2018-02-06 18:30:00,380.4,385.4,375.2,377.8,377.8,12706795
TMPV,2018-02-05 18:30:00,363.0,379.85,356.5,375.45,375.45,25294860
RELIANCE,2018-02-11 18:30:00,903.0,918.2,902.05,915.5,915.5,5429792
RELIANCE,2018-02-08 18:30:00,889.0,902.0,886.0,897.85,897.85,5294279
RELIANCE,2018-02-07 18:30:00,897.9,910.65,892.35,904.55,904.55,6320734
RELIANCE,2018-02-06 18:30:00,902.55,905.4,890.0,894.4,894.4,7100838
RELIANCE,2018-02-05 18:30:00,877.0,898.0,871.0,892.1,892.1,11000567
MUTHOOTFIN,2018-02-11 18:30:00,425.0,433.9,413.0,417.55,417.55,1087669
MUTHOOTFIN,2018-02-11 18:30:00,996.0,996.0,995.0,995.0,995.0,100
MUTHOOTFIN,2018-02-08 18:30:00,1002.0,1002.0,1002.0,1002.0,1002.0,25
MUTHOOTFIN,2018-02-08 18:30:00,425.0,438.8,413.0,421.9,421.9,1561318
MUTHOOTFIN,2018-02-07 18:30:00,407.5,438.4,403.6,430.7,430.7,1750814
MUTHOOTFIN,2018-02-07 18:30:00,1855.0,1855.0,1855.0,1855.0,1855.0,20
MUTHOOTFIN,2018-02-06 18:30:00,396.6,409.0,392.6,402.95,402.95,688593
MUTHOOTFIN,2018-02-05 18:30:00,383.8,406.55,363.5,391.7,391.7,1298227
MUTHOOTFIN,2018-02-05 18:30:00,1000.0,1000.0,1000.0,1000.0,1000.0,50
MUTHOOTFIN,2018-02-05 18:30:00,1855.0,1855.0,1855.0,1855.0,1855.0,19
BSE,2018-02-11 18:30:00,830.0,841.0,828.8,831.85,831.85,120420
BSE,2018-02-08 18:30:00,832.0,832.0,821.0,824.85,824.85,132551
BSE,2018-02-07 18:30:00,846.0,849.0,831.0,833.25,833.25,279489
BSE,2018-02-06 18:30:00,850.0,850.0,828.05,846.05,846.05,286012
BSE,2018-02-05 18:30:00,810.0,830.0,798.0,824.3,824.3,386252
HDFCBANK,2018-02-11 18:30:00,1860.0,1886.0,1855.15,1876.65,1876.65,1095277
HDFCBANK,2018-02-08 18:30:00,1910.0,1910.0,1909.0,1909.0,1909.0,110000
HDFCBANK,2018-02-08 18:30:00,1847.9,1864.7,1844.1,1849.5,1849.5,1602238
HDFCBANK,2018-02-07 18:30:00,1884.0,1898.6,1866.5,1880.95,1880.95,1292861
HDFCBANK,2018-02-06 18:30:00,1907.0,1907.0,1862.4,1872.8,1872.8,2091243
HDFCBANK,2018-02-06 18:30:00,1936.0,1936.0,1936.0,1936.0,1936.0,120463
HDFCBANK,2018-02-05 18:30:00,1890.0,1890.0,1890.0,1890.0,1890.0,330000
HDFCBANK,2018-02-05 18:30:00,1860.0,1912.0,1836.3,1896.8,1896.8,2687451
MCX,2018-02-11 18:30:00,735.0,752.4,730.15,740.9,740.9,426459
MCX,2018-02-08 18:30:00,724.0,729.85,704.2,721.65,721.65,266631
MCX,2018-02-07 18:30:00,738.0,745.65,733.0,738.7,738.7,390355
MCX,2018-02-06 18:30:00,708.0,733.0,703.0,728.8,728.8,688806
MCX,2018-02-05 18:30:00,695.0,707.0,671.75,701.0,701.0,961359
INFY,2018-02-11 18:30:00,1114.8,1120.6,1097.8,1102.8,1102.8,3145986
INFY,2018-02-08 18:30:00,1118.0,1120.3,1106.0,1109.15,1109.15,2191345
INFY,2018-02-07 18:30:00,1122.8,1146.4,1116.55,1134.25,1134.25,4403622
INFY,2018-02-06 18:30:00,1116.0,1124.8,1103.55,1109.05,1109.05,4171028
INFY,2018-02-05 18:30:00,1099.95,1128.35,1095.15,1107.75,1107.75,5276039
ICICIBANK,2018-02-11 18:30:00,328.85,329.2,323.25,326.25,326.25,8356351
ICICIBANK,2018-02-08 18:30:00,325.0,328.65,322.65,326.75,326.75,9493398
ICICIBANK,2018-02-07 18:30:00,332.55,338.4,329.5,333.85,333.85,10294899
ICICIBANK,2018-02-06 18:30:00,335.35,336.4,329.9,332.55,332.55,11819190
ICICIBANK,2018-02-05 18:30:00,315.25,337.95,313.0,330.7,330.7,18491736
ADANIPORTS,2018-02-11 18:30:00,403.75,406.15,400.0,403.35,403.35,1249277
ADANIPORTS,2018-02-08 18:30:00,400.0,401.6,394.0,399.0,399.0,2936187
ADANIPORTS,2018-02-07 18:30:00,408.25,416.15,401.1,405.1,405.1,2952821
ADANIPORTS,2018-02-06 18:30:00,414.4,414.4,404.15,407.0,407.0,2592845
ADANIPORTS,2018-02-05 18:30:00,395.0,410.35,387.0,404.8,404.8,2963450
DIXON,2018-02-11 18:30:00,3525.0,3550.0,3425.0,3436.4,3436.4,30709
DIXON,2018-02-08 18:30:00,3460.0,3575.75,3311.0,3458.3,3458.3,98116
DIXON,2018-02-07 18:30:00,3879.0,3880.1,3489.95,3513.1,3513.1,121077
DIXON,2018-02-06 18:30:00,3690.0,3909.35,3690.0,3852.25,3852.25,62928
DIXON,2018-02-05 18:30:00,3447.0,3685.0,3414.05,3622.15,3622.15,43734
TCS,2018-02-11 18:30:00,2978.3,3023.35,2955.55,2967.3,2967.3,987281
TCS,2018-02-08 18:30:00,2950.0,2994.0,2896.65,2971.7,2971.7,1051229
TCS,2018-02-07 18:30:00,2979.75,3027.6,2959.0,2974.2,2974.2,1377502
TCS,2018-02-06 18:30:00,3027.0,3031.0,2947.45,2955.05,2955.05,1090162
TCS,2018-02-05 18:30:00,3010.0,3077.15,2985.0,2997.25,2997.25,1328653
KOTAKBANK,2018-02-11 18:30:00,1037.5,1046.0,1032.65,1042.95,1042.95,772861
KOTAKBANK,2018-02-08 18:30:00,1040.0,1045.5,1028.0,1032.0,1032.0,1898563
KOTAKBANK,2018-02-07 18:30:00,1036.3,1056.0,1030.6,1051.75,1051.75,1839297
KOTAKBANK,2018-02-06 18:30:00,1037.0,1050.0,1031.0,1036.3,1036.3,3536295
KOTAKBANK,2018-02-05 18:30:00,1035.65,1049.4,1018.2,1033.8,1033.8,3334520
TATASTEEL,2018-02-11 18:30:00,716.0,716.9,697.4,713.1,713.1,12036307
TATASTEEL,2018-02-08 18:30:00,663.7,690.0,660.15,685.3,685.3,9140288
TATASTEEL,2018-02-07 18:30:00,660.05,677.0,654.0,671.45,671.45,5845590
